date	away_team	home_team	strike	yes_price	trade_time	has_10am_price	api_failed
2026-03-31	Chicago White Sox	Miami Marlins	11.5	0.24	2026-03-31T05:31:15.450131Z	True	False
2026-03-31	Chicago White Sox	Miami Marlins	12.5	0.19	2026-03-31T05:31:14.841001Z	True	False
2026-03-31	Cleveland Guardians	Los Angeles Dodgers	2.5	0.96	2026-03-31T11:53:17.043378Z	True	False
2026-03-31	Cleveland Guardians	Los Angeles Dodgers	3.5	0.88	2026-03-31T16:37:51.880007Z	True	False
2026-03-31	Cleveland Guardians	Los Angeles Dodgers	4.5	0.82	2026-03-31T08:51:09.247697Z	True	False
2026-03-31	Cleveland Guardians	Los Angeles Dodgers	5.5	0.71	2026-03-31T12:48:49.426991Z	True	False
2026-03-31	Cleveland Guardians	Los Angeles Dodgers	6.5	0.65	2026-03-31T13:04:56.403906Z	True	False
2026-03-31	Cleveland Guardians	Los Angeles Dodgers	7.5	0.54	2026-03-31T16:49:44.710507Z	True	False
2026-03-31	Cleveland Guardians	Los Angeles Dodgers	8.5	0.46	2026-03-31T16:55:11.803288Z	True	False
2026-03-31	Cleveland Guardians	Los Angeles Dodgers	9.5	0.35	2026-03-31T12:28:15.49835Z	True	False
2026-03-31	Cleveland Guardians	Los Angeles Dodgers	10.5			False	False
2026-03-31	Cleveland Guardians	Los Angeles Dodgers	11.5			False	False
2026-03-31	Cleveland Guardians	Los Angeles Dodgers	12.5	0.16	2026-03-31T05:59:34.23951Z	True	False
2026-03-31	Colorado Rockies	Toronto Blue Jays	2.5	0.96	2026-03-31T16:44:32.606773Z	True	False
2026-03-31	Colorado Rockies	Toronto Blue Jays	3.5	0.91	2026-03-31T02:30:52.140833Z	True	False
2026-03-31	Colorado Rockies	Toronto Blue Jays	4.5	0.86	2026-03-31T11:04:27.608248Z	True	False
2026-03-31	Colorado Rockies	Toronto Blue Jays	5.5	0.74	2026-03-31T12:28:39.992715Z	True	False
2026-03-31	Colorado Rockies	Toronto Blue Jays	6.5	0.69	2026-03-31T15:58:16.309374Z	True	False
2026-03-31	Colorado Rockies	Toronto Blue Jays	7.5	0.57	2026-03-31T14:41:04.403628Z	True	False
2026-03-31	Colorado Rockies	Toronto Blue Jays	8.5	0.49	2026-03-31T16:59:12.313784Z	True	False
2026-03-31	Colorado Rockies	Toronto Blue Jays	9.5	0.38	2026-03-31T08:33:21.698434Z	True	False
2026-03-31	Colorado Rockies	Toronto Blue Jays	10.5	0.32	2026-03-31T05:31:10.004467Z	True	False
2026-03-31	Colorado Rockies	Toronto Blue Jays	11.5	0.24	2026-03-31T05:31:11.512383Z	True	False
2026-03-31	Colorado Rockies	Toronto Blue Jays	12.5	0.17	2026-03-31T12:57:56.095575Z	True	False
2026-03-31	Detroit Tigers	Arizona Diamondbacks	3.5	0.94	2026-03-31T05:25:32.910399Z	True	False
2026-03-31	Detroit Tigers	Arizona Diamondbacks	4.5	0.91	2026-03-31T13:29:19.218734Z	True	False
2026-03-31	Detroit Tigers	Arizona Diamondbacks	5.5	0.79	2026-03-31T12:48:14.565896Z	True	False
2026-03-31	Detroit Tigers	Arizona Diamondbacks	6.5	0.69	2026-03-31T05:30:59.779255Z	True	False
2026-03-31	Detroit Tigers	Arizona Diamondbacks	7.5	0.64	2026-03-31T16:20:40.755291Z	True	False
2026-03-31	Detroit Tigers	Arizona Diamondbacks	8.5	0.55	2026-03-31T16:56:39.394649Z	True	False
2026-03-31	Detroit Tigers	Arizona Diamondbacks	9.5	0.43	2026-03-31T16:54:23.438403Z	True	False
2026-03-31	Detroit Tigers	Arizona Diamondbacks	10.5	0.41	2026-03-31T01:13:58.383756Z	True	False
2026-03-31	Detroit Tigers	Arizona Diamondbacks	11.5	0.33	2026-03-31T01:15:24.378245Z	True	False
2026-03-31	Detroit Tigers	Arizona Diamondbacks	12.5	0.26	2026-03-31T01:13:57.708619Z	True	False
2026-03-31	Detroit Tigers	Arizona Diamondbacks	13.5	0.15	2026-03-31T04:59:19.635028Z	True	False
2026-03-31	Los Angeles Angels	Chicago Cubs	1.5	0.97	2026-03-31T11:45:42.50242Z	True	False
2026-03-31	Los Angeles Angels	Chicago Cubs	2.5	0.93	2026-03-31T15:21:27.431686Z	True	False
2026-03-31	Los Angeles Angels	Chicago Cubs	3.5	0.83	2026-03-31T06:01:32.089529Z	True	False
2026-03-31	Los Angeles Angels	Chicago Cubs	4.5	0.78	2026-03-31T15:35:40.738272Z	True	False
2026-03-31	Los Angeles Angels	Chicago Cubs	5.5	0.65	2026-03-31T16:45:21.270491Z	True	False
2026-03-31	Los Angeles Angels	Chicago Cubs	6.5	0.57	2026-03-31T16:56:35.206909Z	True	False
2026-03-31	Los Angeles Angels	Chicago Cubs	7.5	0.43	2026-03-31T16:55:33.548628Z	True	False
2026-03-31	Los Angeles Angels	Chicago Cubs	8.5	0.37	2026-03-31T13:06:25.723111Z	True	False
2026-03-31	Los Angeles Angels	Chicago Cubs	9.5	0.27	2026-03-31T16:47:40.054231Z	True	False
2026-03-31	Los Angeles Angels	Chicago Cubs	10.5	0.2	2026-03-31T16:03:35.419523Z	True	False
2026-03-31	Los Angeles Angels	Chicago Cubs	11.5	0.15	2026-03-31T15:52:08.798827Z	True	False
2026-03-31	New York Mets	St. Louis Cardinals	2.5	0.96	2026-03-31T16:55:37.945928Z	True	False
2026-03-31	New York Mets	St. Louis Cardinals	3.5	0.8	2026-03-31T04:15:58.690585Z	True	False
2026-03-31	New York Mets	St. Louis Cardinals	4.5	0.86	2026-03-31T16:55:39.729319Z	True	False
2026-03-31	New York Mets	St. Louis Cardinals	5.5	0.74	2026-03-31T12:41:55.041887Z	True	False
2026-03-31	New York Mets	St. Louis Cardinals	6.5	0.69	2026-03-31T14:26:26.772212Z	True	False
2026-03-31	New York Mets	St. Louis Cardinals	7.5	0.58	2026-03-31T16:50:39.488669Z	True	False
2026-03-31	New York Mets	St. Louis Cardinals	8.5	0.49	2026-03-31T16:47:03.275081Z	True	False
2026-03-31	New York Mets	St. Louis Cardinals	9.5	0.37	2026-03-31T08:35:05.943118Z	True	False
2026-03-31	New York Mets	St. Louis Cardinals	10.5	0.3	2026-03-31T06:04:09.956851Z	True	False
2026-03-31	New York Mets	St. Louis Cardinals	11.5	0.25	2026-03-31T05:31:05.755498Z	True	False
2026-03-31	New York Mets	St. Louis Cardinals	12.5	0.21	2026-03-31T01:14:02.430399Z	True	False
2026-03-31	New York Yankees	Seattle Mariners	1.5	0.84	2026-03-31T05:31:22.398855Z	True	False
2026-03-31	New York Yankees	Seattle Mariners	2.5	0.93	2026-03-31T05:45:04.812044Z	True	False
2026-03-31	New York Yankees	Seattle Mariners	3.5	0.85	2026-03-31T08:57:02.072937Z	True	False
2026-03-31	New York Yankees	Seattle Mariners	4.5	0.77	2026-03-31T15:20:29.735538Z	True	False
2026-03-31	New York Yankees	Seattle Mariners	5.5	0.63	2026-03-31T12:43:51.53698Z	True	False
2026-03-31	New York Yankees	Seattle Mariners	6.5	0.54	2026-03-31T16:50:13.240715Z	True	False
2026-03-31	New York Yankees	Seattle Mariners	7.5	0.41	2026-03-31T16:59:08.797855Z	True	False
2026-03-31	New York Yankees	Seattle Mariners	8.5	0.35	2026-03-31T16:40:13.581501Z	True	False
2026-03-31	New York Yankees	Seattle Mariners	9.5	0.26	2026-03-31T05:30:57.960797Z	True	False
2026-03-31	New York Yankees	Seattle Mariners	10.5	0.21	2026-03-31T05:30:58.570202Z	True	False
2026-03-31	New York Yankees	Seattle Mariners	11.5	0.12	2026-03-31T14:16:29.838735Z	True	False
2026-03-31	Pittsburgh Pirates	Cincinnati Reds	2.5	0.98	2026-03-31T16:38:26.624134Z	True	False
2026-03-31	Pittsburgh Pirates	Cincinnati Reds	3.5	0.97	2026-03-31T15:09:03.685472Z	True	False
2026-03-31	Pittsburgh Pirates	Cincinnati Reds	4.5	0.9	2026-03-31T16:43:08.171154Z	True	False
2026-03-31	Pittsburgh Pirates	Cincinnati Reds	5.5	0.77	2026-03-31T12:28:12.402774Z	True	False
2026-03-31	Pittsburgh Pirates	Cincinnati Reds	6.5	0.71	2026-03-31T15:21:04.118768Z	True	False
2026-03-31	Pittsburgh Pirates	Cincinnati Reds	7.5	0.61	2026-03-31T13:04:45.173908Z	True	False
2026-03-31	Pittsburgh Pirates	Cincinnati Reds	8.5	0.57	2026-03-31T16:59:41.713209Z	True	False
2026-03-31	Pittsburgh Pirates	Cincinnati Reds	9.5	0.44	2026-03-31T16:48:52.857568Z	True	False
2026-03-31	Pittsburgh Pirates	Cincinnati Reds	10.5	0.38	2026-03-31T15:20:43.152213Z	True	False
2026-03-31	Pittsburgh Pirates	Cincinnati Reds	11.5	0.28	2026-03-31T14:51:01.382459Z	True	False
2026-03-31	Pittsburgh Pirates	Cincinnati Reds	12.5	0.21	2026-03-31T16:51:59.595475Z	True	False
2026-03-31	San Francisco Giants	San Diego Padres	1.5	0.98	2026-03-31T16:11:14.282898Z	True	False
2026-03-31	San Francisco Giants	San Diego Padres	2.5	0.95	2026-03-31T04:13:42.130831Z	True	False
2026-03-31	San Francisco Giants	San Diego Padres	3.5	0.92	2026-03-31T05:31:02.940775Z	True	False
2026-03-31	San Francisco Giants	San Diego Padres	4.5	0.84	2026-03-31T15:43:44.134636Z	True	False
2026-03-31	San Francisco Giants	San Diego Padres	5.5	0.72	2026-03-31T12:46:29.449707Z	True	False
2026-03-31	San Francisco Giants	San Diego Padres	6.5	0.65	2026-03-31T16:41:23.269024Z	True	False
2026-03-31	San Francisco Giants	San Diego Padres	7.5	0.52	2026-03-31T16:58:04.673276Z	True	False
2026-03-31	San Francisco Giants	San Diego Padres	8.5	0.44	2026-03-31T16:40:15.398368Z	True	False
2026-03-31	San Francisco Giants	San Diego Padres	9.5	0.35	2026-03-31T16:17:38.463789Z	True	False
2026-03-31	San Francisco Giants	San Diego Padres	10.5	0.28	2026-03-31T06:04:17.872814Z	True	False
2026-03-31	San Francisco Giants	San Diego Padres	11.5	0.2	2026-03-31T14:15:10.884357Z	True	False
2026-03-31	Tampa Bay Rays	Milwaukee Brewers	1.5	0.96	2026-03-31T16:52:28.124486Z	True	False
2026-03-31	Tampa Bay Rays	Milwaukee Brewers	2.5	0.94	2026-03-31T15:51:51.868808Z	True	False
2026-03-31	Tampa Bay Rays	Milwaukee Brewers	3.5	0.86	2026-03-31T16:25:53.48803Z	True	False
2026-03-31	Tampa Bay Rays	Milwaukee Brewers	4.5	0.81	2026-03-31T15:19:49.814511Z	True	False
2026-03-31	Tampa Bay Rays	Milwaukee Brewers	5.5	0.67	2026-03-31T15:10:02.603607Z	True	False
2026-03-31	Tampa Bay Rays	Milwaukee Brewers	6.5	0.59	2026-03-31T16:14:17.766682Z	True	False
2026-03-31	Tampa Bay Rays	Milwaukee Brewers	7.5	0.47	2026-03-31T16:48:06.37729Z	True	False
2026-03-31	Tampa Bay Rays	Milwaukee Brewers	8.5	0.39	2026-03-31T16:40:47.428862Z	True	False
2026-03-31	Tampa Bay Rays	Milwaukee Brewers	9.5	0.29	2026-03-31T09:29:35.412207Z	True	False
2026-03-31	Tampa Bay Rays	Milwaukee Brewers	10.5	0.24	2026-03-31T01:14:15.257537Z	True	False
2026-03-31	Tampa Bay Rays	Milwaukee Brewers	11.5	0.19	2026-03-31T01:14:15.554639Z	True	False
2026-03-31	Texas Rangers	Baltimore Orioles	2.5	0.97	2026-03-31T11:50:42.680377Z	True	False
2026-03-31	Texas Rangers	Baltimore Orioles	3.5	0.95	2026-03-31T16:48:08.566528Z	True	False
2026-03-31	Texas Rangers	Baltimore Orioles	4.5	0.87	2026-03-31T16:41:08.076157Z	True	False
2026-03-31	Texas Rangers	Baltimore Orioles	5.5	0.76	2026-03-31T16:57:54.231518Z	True	False
2026-03-31	Texas Rangers	Baltimore Orioles	6.5	0.71	2026-03-31T16:55:06.490454Z	True	False
2026-03-31	Texas Rangers	Baltimore Orioles	7.5	0.6	2026-03-31T16:36:31.057391Z	True	False
2026-03-31	Texas Rangers	Baltimore Orioles	8.5	0.52	2026-03-31T16:57:15.65378Z	True	False
2026-03-31	Texas Rangers	Baltimore Orioles	9.5	0.4	2026-03-31T16:59:15.199716Z	True	False
2026-03-31	Texas Rangers	Baltimore Orioles	10.5	0.34	2026-03-31T16:55:43.861723Z	True	False
2026-03-31	Texas Rangers	Baltimore Orioles	11.5	0.24	2026-03-31T15:24:04.316479Z	True	False
2026-03-31	Texas Rangers	Baltimore Orioles	12.5	0.21	2026-03-31T14:44:45.684955Z	True	False
2026-03-31	Washington Nationals	Philadelphia Phillies	3.5	0.97	2026-03-31T15:10:30.612687Z	True	False
2026-03-31	Washington Nationals	Philadelphia Phillies	4.5	0.89	2026-03-31T06:28:42.727356Z	True	False
2026-03-31	Washington Nationals	Philadelphia Phillies	5.5	0.82	2026-03-31T14:54:48.581857Z	True	False
2026-03-31	Washington Nationals	Philadelphia Phillies	6.5	0.72	2026-03-31T13:04:46.989865Z	True	False
2026-03-31	Washington Nationals	Philadelphia Phillies	7.5	0.66	2026-03-31T13:40:36.241839Z	True	False
2026-03-31	Washington Nationals	Philadelphia Phillies	8.5	0.59	2026-03-31T16:37:15.920158Z	True	False
2026-03-31	Washington Nationals	Philadelphia Phillies	9.5	0.48	2026-03-31T16:57:28.977995Z	True	False
2026-03-31	Washington Nationals	Philadelphia Phillies	10.5	0.39	2026-03-31T15:54:24.709391Z	True	False
2026-03-31	Washington Nationals	Philadelphia Phillies	11.5	0.31	2026-03-31T15:43:52.134835Z	True	False
2026-03-31	Washington Nationals	Philadelphia Phillies	12.5			False	False
2026-03-31	Washington Nationals	Philadelphia Phillies	13.5	0.16	2026-03-31T13:11:06.52632Z	True	False
2026-04-01	Athletics	Atlanta Braves	2.5	0.98	2026-04-01T16:57:12.721383Z	True	False
2026-04-01	Athletics	Atlanta Braves	3.5	0.98	2026-04-01T16:57:14.466848Z	True	False
2026-04-01	Athletics	Atlanta Braves	4.5	0.72	2026-04-01T16:49:17.713165Z	True	False
2026-04-01	Athletics	Atlanta Braves	5.5	0.7	2026-04-01T16:58:55.244478Z	True	False
2026-04-01	Athletics	Atlanta Braves	6.5	0.67	2026-04-01T16:58:37.659838Z	True	False
2026-04-01	Athletics	Atlanta Braves	7.5	0.48	2026-04-01T16:59:18.441151Z	True	False
2026-04-01	Athletics	Atlanta Braves	8.5	0.39	2026-04-01T16:59:23.310027Z	True	False
2026-04-01	Athletics	Atlanta Braves	9.5	0.32	2026-04-01T16:58:08.76553Z	True	False
2026-04-01	Athletics	Atlanta Braves	10.5	0.19	2026-04-01T16:58:54.572907Z	True	False
2026-04-01	Athletics	Atlanta Braves	11.5	0.17	2026-04-01T16:58:32.798725Z	True	False
2026-04-01	Athletics	Atlanta Braves	12.5	0.07	2026-04-01T16:43:08.9148Z	True	False
2026-04-01	Boston Red Sox	Houston Astros	1.5	0.97	2026-04-01T15:15:27.102547Z	True	False
2026-04-01	Boston Red Sox	Houston Astros	2.5	0.97	2026-04-01T16:28:21.082358Z	True	False
2026-04-01	Boston Red Sox	Houston Astros	3.5	0.86	2026-04-01T16:18:36.726774Z	True	False
2026-04-01	Boston Red Sox	Houston Astros	4.5	0.79	2026-04-01T16:31:41.643781Z	True	False
2026-04-01	Boston Red Sox	Houston Astros	5.5	0.67	2026-04-01T13:33:43.326208Z	True	False
2026-04-01	Boston Red Sox	Houston Astros	6.5	0.57	2026-04-01T16:57:45.603115Z	True	False
2026-04-01	Boston Red Sox	Houston Astros	7.5	0.45	2026-04-01T16:58:58.972786Z	True	False
2026-04-01	Boston Red Sox	Houston Astros	8.5	0.37	2026-04-01T16:53:10.702575Z	True	False
2026-04-01	Boston Red Sox	Houston Astros	9.5	0.27	2026-04-01T12:21:50.799022Z	True	False
2026-04-01	Boston Red Sox	Houston Astros	10.5	0.21	2026-04-01T11:04:25.337726Z	True	False
2026-04-01	Boston Red Sox	Houston Astros	11.5	0.15	2026-04-01T11:04:24.105447Z	True	False
2026-04-01	Chicago White Sox	Miami Marlins	1.5	0.98	2026-04-01T15:31:53.349878Z	True	False
2026-04-01	Chicago White Sox	Miami Marlins	2.5	0.96	2026-04-01T13:14:15.358324Z	True	False
2026-04-01	Chicago White Sox	Miami Marlins	3.5	0.88	2026-04-01T15:45:43.416777Z	True	False
2026-04-01	Chicago White Sox	Miami Marlins	4.5			False	False
2026-04-01	Chicago White Sox	Miami Marlins	5.5	0.71	2026-04-01T15:00:48.624141Z	True	False
2026-04-01	Chicago White Sox	Miami Marlins	6.5	0.6	2026-04-01T16:53:55.645309Z	True	False
2026-04-01	Chicago White Sox	Miami Marlins	7.5	0.47	2026-04-01T16:58:35.494079Z	True	False
2026-04-01	Chicago White Sox	Miami Marlins	8.5	0.41	2026-04-01T16:48:52.931986Z	True	False
2026-04-01	Chicago White Sox	Miami Marlins	9.5	0.3	2026-04-01T16:54:16.76005Z	True	False
2026-04-01	Chicago White Sox	Miami Marlins	10.5			False	False
2026-04-01	Chicago White Sox	Miami Marlins	11.5			False	False
2026-04-01	Cleveland Guardians	Los Angeles Dodgers	2.5	0.95	2026-04-01T16:58:04.524322Z	True	False
2026-04-01	Cleveland Guardians	Los Angeles Dodgers	3.5	0.93	2026-04-01T16:19:29.829543Z	True	False
2026-04-01	Cleveland Guardians	Los Angeles Dodgers	4.5	0.84	2026-04-01T13:48:01.879082Z	True	False
2026-04-01	Cleveland Guardians	Los Angeles Dodgers	5.5	0.73	2026-04-01T16:36:07.112647Z	True	False
2026-04-01	Cleveland Guardians	Los Angeles Dodgers	6.5	0.64	2026-04-01T16:37:23.603706Z	True	False
2026-04-01	Cleveland Guardians	Los Angeles Dodgers	7.5	0.53	2026-04-01T16:53:22.562816Z	True	False
2026-04-01	Cleveland Guardians	Los Angeles Dodgers	8.5	0.44	2026-04-01T16:55:13.267056Z	True	False
2026-04-01	Cleveland Guardians	Los Angeles Dodgers	9.5	0.34	2026-04-01T15:12:27.371584Z	True	False
2026-04-01	Cleveland Guardians	Los Angeles Dodgers	10.5	0.3	2026-04-01T10:20:38.055599Z	True	False
2026-04-01	Cleveland Guardians	Los Angeles Dodgers	11.5	0.24	2026-04-01T03:57:59.602452Z	True	False
2026-04-01	Cleveland Guardians	Los Angeles Dodgers	12.5	0.18	2026-04-01T00:34:38.986921Z	True	False
2026-04-01	Colorado Rockies	Toronto Blue Jays	2.5	0.96	2026-04-01T16:26:22.544853Z	True	False
2026-04-01	Colorado Rockies	Toronto Blue Jays	3.5	0.88	2026-04-01T16:57:07.962287Z	True	False
2026-04-01	Colorado Rockies	Toronto Blue Jays	4.5	0.83	2026-04-01T16:37:12.717895Z	True	False
2026-04-01	Colorado Rockies	Toronto Blue Jays	5.5	0.72	2026-04-01T16:13:15.62751Z	True	False
2026-04-01	Colorado Rockies	Toronto Blue Jays	6.5	0.64	2026-04-01T16:58:16.040547Z	True	False
2026-04-01	Colorado Rockies	Toronto Blue Jays	7.5	0.48	2026-04-01T16:59:57.705716Z	True	False
2026-04-01	Colorado Rockies	Toronto Blue Jays	8.5	0.4	2026-04-01T16:59:20.993271Z	True	False
2026-04-01	Colorado Rockies	Toronto Blue Jays	9.5	0.31	2026-04-01T16:54:45.314413Z	True	False
2026-04-01	Colorado Rockies	Toronto Blue Jays	10.5	0.27	2026-04-01T15:23:22.156394Z	True	False
2026-04-01	Colorado Rockies	Toronto Blue Jays	11.5	0.19	2026-04-01T16:12:40.098561Z	True	False
2026-04-01	Colorado Rockies	Toronto Blue Jays	12.5	0.15	2026-04-01T16:13:18.026203Z	True	False
2026-04-01	Detroit Tigers	Arizona Diamondbacks	1.5	0.96	2026-04-01T16:58:01.733304Z	True	False
2026-04-01	Detroit Tigers	Arizona Diamondbacks	2.5	0.94	2026-04-01T16:58:05.47637Z	True	False
2026-04-01	Detroit Tigers	Arizona Diamondbacks	3.5	0.87	2026-04-01T16:10:43.776859Z	True	False
2026-04-01	Detroit Tigers	Arizona Diamondbacks	4.5	0.82	2026-04-01T13:05:54.510354Z	True	False
2026-04-01	Detroit Tigers	Arizona Diamondbacks	5.5	0.72	2026-04-01T15:15:59.54687Z	True	False
2026-04-01	Detroit Tigers	Arizona Diamondbacks	6.5	0.64	2026-04-01T16:55:20.878675Z	True	False
2026-04-01	Detroit Tigers	Arizona Diamondbacks	7.5	0.5	2026-04-01T16:56:00.865394Z	True	False
2026-04-01	Detroit Tigers	Arizona Diamondbacks	8.5	0.43	2026-04-01T16:38:48.34527Z	True	False
2026-04-01	Detroit Tigers	Arizona Diamondbacks	9.5	0.32	2026-04-01T14:08:09.517266Z	True	False
2026-04-01	Detroit Tigers	Arizona Diamondbacks	10.5			False	False
2026-04-01	Detroit Tigers	Arizona Diamondbacks	11.5			False	False
2026-04-01	Los Angeles Angels	Chicago Cubs	0.5	0.99	2026-04-01T15:57:15.931051Z	True	False
2026-04-01	Los Angeles Angels	Chicago Cubs	1.5	0.96	2026-04-01T16:30:03.588613Z	True	False
2026-04-01	Los Angeles Angels	Chicago Cubs	2.5	0.91	2026-04-01T15:56:05.969742Z	True	False
2026-04-01	Los Angeles Angels	Chicago Cubs	3.5	0.81	2026-04-01T16:10:43.824769Z	True	False
2026-04-01	Los Angeles Angels	Chicago Cubs	4.5	0.71	2026-04-01T16:10:43.868343Z	True	False
2026-04-01	Los Angeles Angels	Chicago Cubs	5.5	0.54	2026-04-01T16:55:05.43905Z	True	False
2026-04-01	Los Angeles Angels	Chicago Cubs	6.5	0.44	2026-04-01T16:55:37.52383Z	True	False
2026-04-01	Los Angeles Angels	Chicago Cubs	7.5	0.34	2026-04-01T16:35:59.184582Z	True	False
2026-04-01	Los Angeles Angels	Chicago Cubs	8.5	0.27	2026-04-01T16:57:03.333065Z	True	False
2026-04-01	Los Angeles Angels	Chicago Cubs	9.5	0.17	2026-04-01T16:57:08.045868Z	True	False
2026-04-01	Los Angeles Angels	Chicago Cubs	10.5	0.14	2026-04-01T16:17:36.251483Z	True	False
2026-04-01	Minnesota Twins	Kansas City Royals	2.5	0.95	2026-04-01T16:58:11.925653Z	True	False
2026-04-01	Minnesota Twins	Kansas City Royals	3.5	0.89	2026-04-01T14:19:25.385138Z	True	False
2026-04-01	Minnesota Twins	Kansas City Royals	4.5	0.85	2026-04-01T14:49:11.376995Z	True	False
2026-04-01	Minnesota Twins	Kansas City Royals	5.5	0.74	2026-04-01T12:58:44.906461Z	True	False
2026-04-01	Minnesota Twins	Kansas City Royals	6.5	0.67	2026-04-01T04:08:19.413113Z	True	False
2026-04-01	Minnesota Twins	Kansas City Royals	7.5	0.55	2026-04-01T11:08:35.877557Z	True	False
2026-04-01	Minnesota Twins	Kansas City Royals	8.5	0.47	2026-04-01T16:58:27.463872Z	True	False
2026-04-01	Minnesota Twins	Kansas City Royals	9.5	0.36	2026-04-01T12:24:47.858034Z	True	False
2026-04-01	Minnesota Twins	Kansas City Royals	10.5			False	False
2026-04-01	Minnesota Twins	Kansas City Royals	11.5	0.22	2026-04-01T01:25:16.075891Z	True	False
2026-04-01	Minnesota Twins	Kansas City Royals	12.5	0.17	2026-04-01T14:25:47.456928Z	True	False
2026-04-01	Minnesota Twins	Kansas City Royals	13.5			False	False
2026-04-01	Minnesota Twins	Kansas City Royals	14.5			False	False
2026-04-01	Minnesota Twins	Kansas City Royals	15.5			False	False
2026-04-01	New York Mets	St. Louis Cardinals	2.5	0.96	2026-04-01T16:26:48.056829Z	True	False
2026-04-01	New York Mets	St. Louis Cardinals	3.5	0.91	2026-04-01T16:27:09.02709Z	True	False
2026-04-01	New York Mets	St. Louis Cardinals	4.5	0.84	2026-04-01T15:53:12.328986Z	True	False
2026-04-01	New York Mets	St. Louis Cardinals	5.5	0.71	2026-04-01T12:51:20.385471Z	True	False
2026-04-01	New York Mets	St. Louis Cardinals	6.5	0.64	2026-04-01T15:13:50.751564Z	True	False
2026-04-01	New York Mets	St. Louis Cardinals	7.5	0.5	2026-04-01T16:57:01.551363Z	True	False
2026-04-01	New York Mets	St. Louis Cardinals	8.5	0.41	2026-04-01T16:24:23.138594Z	True	False
2026-04-01	New York Mets	St. Louis Cardinals	9.5	0.33	2026-04-01T09:40:50.297896Z	True	False
2026-04-01	New York Mets	St. Louis Cardinals	10.5	0.28	2026-04-01T16:31:07.919603Z	True	False
2026-04-01	New York Mets	St. Louis Cardinals	11.5			False	False
2026-04-01	New York Mets	St. Louis Cardinals	12.5	0.16	2026-04-01T16:17:38.300138Z	True	False
2026-04-01	New York Yankees	Seattle Mariners	1.5	0.98	2026-04-01T16:40:45.026315Z	True	False
2026-04-01	New York Yankees	Seattle Mariners	2.5	0.75	2026-04-01T06:37:07.654844Z	True	False
2026-04-01	New York Yankees	Seattle Mariners	3.5	0.86	2026-04-01T16:41:15.15147Z	True	False
2026-04-01	New York Yankees	Seattle Mariners	4.5	0.76	2026-04-01T16:28:31.140524Z	True	False
2026-04-01	New York Yankees	Seattle Mariners	5.5	0.63	2026-04-01T16:59:49.36872Z	True	False
2026-04-01	New York Yankees	Seattle Mariners	6.5	0.53	2026-04-01T16:59:57.633929Z	True	False
2026-04-01	New York Yankees	Seattle Mariners	7.5	0.4	2026-04-01T16:56:36.334412Z	True	False
2026-04-01	New York Yankees	Seattle Mariners	8.5	0.35	2026-04-01T16:56:05.527578Z	True	False
2026-04-01	New York Yankees	Seattle Mariners	9.5	0.24	2026-04-01T16:31:01.899417Z	True	False
2026-04-01	New York Yankees	Seattle Mariners	10.5			False	False
2026-04-01	New York Yankees	Seattle Mariners	11.5	0.15	2026-04-01T16:10:09.877334Z	True	False
2026-04-01	Pittsburgh Pirates	Cincinnati Reds	1.5	0.98	2026-04-01T16:47:46.146999Z	True	False
2026-04-01	Pittsburgh Pirates	Cincinnati Reds	2.5	0.98	2026-04-01T16:47:46.464096Z	True	False
2026-04-01	Pittsburgh Pirates	Cincinnati Reds	3.5	0.98	2026-04-01T16:59:58.599706Z	True	False
2026-04-01	Pittsburgh Pirates	Cincinnati Reds	4.5	0.95	2026-04-01T16:57:59.043852Z	True	False
2026-04-01	Pittsburgh Pirates	Cincinnati Reds	5.5	0.55	2026-04-01T16:49:51.489651Z	True	False
2026-04-01	Pittsburgh Pirates	Cincinnati Reds	6.5	0.85	2026-04-01T16:59:03.106699Z	True	False
2026-04-01	Pittsburgh Pirates	Cincinnati Reds	7.5	0.75	2026-04-01T16:59:44.662002Z	True	False
2026-04-01	Pittsburgh Pirates	Cincinnati Reds	8.5	0.66	2026-04-01T16:55:42.545776Z	True	False
2026-04-01	Pittsburgh Pirates	Cincinnati Reds	9.5	0.51	2026-04-01T16:59:57.687233Z	True	False
2026-04-01	Pittsburgh Pirates	Cincinnati Reds	10.5	0.43	2026-04-01T16:59:34.443227Z	True	False
2026-04-01	Pittsburgh Pirates	Cincinnati Reds	11.5	0.38	2026-04-01T16:57:10.127276Z	True	False
2026-04-01	San Francisco Giants	San Diego Padres	2.5	0.96	2026-04-01T16:53:42.614317Z	True	False
2026-04-01	San Francisco Giants	San Diego Padres	3.5	0.86	2026-04-01T16:57:58.616222Z	True	False
2026-04-01	San Francisco Giants	San Diego Padres	4.5	0.83	2026-04-01T14:48:17.086793Z	True	False
2026-04-01	San Francisco Giants	San Diego Padres	5.5	0.72	2026-04-01T16:29:20.062458Z	True	False
2026-04-01	San Francisco Giants	San Diego Padres	6.5	0.66	2026-04-01T09:39:48.084051Z	True	False
2026-04-01	San Francisco Giants	San Diego Padres	7.5	0.52	2026-04-01T16:58:45.27233Z	True	False
2026-04-01	San Francisco Giants	San Diego Padres	8.5	0.44	2026-04-01T16:59:17.085779Z	True	False
2026-04-01	San Francisco Giants	San Diego Padres	9.5	0.36	2026-04-01T04:46:00.341846Z	True	False
