date	away_team	home_team	strike	yes_price	trade_time	has_closing_price	api_failed
2026-04-06	Chicago Cubs	Tampa Bay Rays	13.5			False	False
2026-04-06	Cincinnati Reds	Miami Marlins	2.5	0.96	2026-04-06T22:30:48.413496Z	True	False
2026-04-06	Cincinnati Reds	Miami Marlins	3.5	0.85	2026-04-06T11:48:01.033165Z	True	False
2026-04-06	Cincinnati Reds	Miami Marlins	4.5	0.85	2026-04-06T22:17:53.93495Z	True	False
2026-04-06	Cincinnati Reds	Miami Marlins	5.5	0.76	2026-04-06T22:32:07.051497Z	True	False
2026-04-06	Cincinnati Reds	Miami Marlins	6.5	0.67	2026-04-06T22:29:53.295351Z	True	False
2026-04-06	Cincinnati Reds	Miami Marlins	7.5	0.57	2026-04-06T22:34:25.511579Z	True	False
2026-04-06	Cincinnati Reds	Miami Marlins	8.5	0.47	2026-04-06T22:34:31.746346Z	True	False
2026-04-06	Cincinnati Reds	Miami Marlins	9.5	0.37	2026-04-06T22:34:35.482974Z	True	False
2026-04-06	Cincinnati Reds	Miami Marlins	10.5	0.28	2026-04-06T20:00:10.88582Z	True	False
2026-04-06	Cincinnati Reds	Miami Marlins	11.5	0.21	2026-04-06T21:04:54.969904Z	True	False
2026-04-06	Cincinnati Reds	Miami Marlins	12.5	0.16	2026-04-06T21:23:20.477796Z	True	False
2026-04-06	Detroit Tigers	Minnesota Twins	1.5	0.96	2026-04-06T21:20:10.396707Z	True	False
2026-04-06	Detroit Tigers	Minnesota Twins	2.5	0.94	2026-04-06T23:01:11.949245Z	True	False
2026-04-06	Detroit Tigers	Minnesota Twins	3.5	0.86	2026-04-06T22:55:04.837867Z	True	False
2026-04-06	Detroit Tigers	Minnesota Twins	4.5	0.77	2026-04-06T23:33:34.280287Z	True	False
2026-04-06	Detroit Tigers	Minnesota Twins	5.5	0.66	2026-04-06T22:57:19.201101Z	True	False
2026-04-06	Detroit Tigers	Minnesota Twins	6.5	0.57	2026-04-06T23:26:16.869576Z	True	False
2026-04-06	Detroit Tigers	Minnesota Twins	7.5	0.43	2026-04-06T23:34:12.793566Z	True	False
2026-04-06	Detroit Tigers	Minnesota Twins	8.5	0.35	2026-04-06T23:34:12.864981Z	True	False
2026-04-06	Detroit Tigers	Minnesota Twins	9.5	0.26	2026-04-06T23:32:00.987761Z	True	False
2026-04-06	Detroit Tigers	Minnesota Twins	10.5	0.21	2026-04-06T20:46:54.892146Z	True	False
2026-04-06	Detroit Tigers	Minnesota Twins	11.5	0.15	2026-04-06T17:52:36.828049Z	True	False
2026-04-06	Detroit Tigers	Minnesota Twins	12.5			False	False
2026-04-06	Detroit Tigers	Minnesota Twins	13.5			False	False
2026-04-06	Detroit Tigers	Minnesota Twins	14.5			False	False
2026-04-06	Detroit Tigers	Minnesota Twins	15.5			False	False
2026-04-06	Houston Astros	Colorado Rockies	4.5	0.94	2026-04-07T00:18:11.103877Z	True	False
2026-04-06	Houston Astros	Colorado Rockies	5.5	0.87	2026-04-06T17:40:49.958421Z	True	False
2026-04-06	Houston Astros	Colorado Rockies	6.5	0.84	2026-04-06T16:15:15.984658Z	True	False
2026-04-06	Houston Astros	Colorado Rockies	7.5	0.75	2026-04-06T22:55:49.75139Z	True	False
2026-04-06	Houston Astros	Colorado Rockies	8.5	0.68	2026-04-07T00:31:33.523139Z	True	False
2026-04-06	Houston Astros	Colorado Rockies	9.5	0.59	2026-04-07T00:30:26.225839Z	True	False
2026-04-06	Houston Astros	Colorado Rockies	10.5	0.52	2026-04-07T00:34:39.867043Z	True	False
2026-04-06	Houston Astros	Colorado Rockies	11.5	0.41	2026-04-07T00:29:56.412152Z	True	False
2026-04-06	Houston Astros	Colorado Rockies	12.5	0.34	2026-04-07T00:29:57.280095Z	True	False
2026-04-06	Houston Astros	Colorado Rockies	13.5	0.22	2026-04-06T03:02:49.326459Z	True	False
2026-04-06	Houston Astros	Colorado Rockies	14.5	0.22	2026-04-07T00:11:05.749053Z	True	False
2026-04-06	Houston Astros	Colorado Rockies	15.5			False	False
2026-04-06	Houston Astros	Colorado Rockies	16.5			False	False
2026-04-06	Houston Astros	Colorado Rockies	17.5			False	False
2026-04-06	Kansas City Royals	Cleveland Guardians	1.5	0.96	2026-04-06T19:32:07.65026Z	True	False
2026-04-06	Kansas City Royals	Cleveland Guardians	2.5	0.95	2026-04-06T02:11:41.050854Z	True	False
2026-04-06	Kansas City Royals	Cleveland Guardians	3.5	0.85	2026-04-06T21:56:21.437778Z	True	False
2026-04-06	Kansas City Royals	Cleveland Guardians	4.5	0.79	2026-04-06T21:53:33.639927Z	True	False
2026-04-06	Kansas City Royals	Cleveland Guardians	5.5	0.66	2026-04-06T22:03:57.908896Z	True	False
2026-04-06	Kansas City Royals	Cleveland Guardians	6.5	0.58	2026-04-06T22:04:21.480242Z	True	False
2026-04-06	Kansas City Royals	Cleveland Guardians	7.5	0.45	2026-04-06T22:04:53.985743Z	True	False
2026-04-06	Kansas City Royals	Cleveland Guardians	8.5	0.36	2026-04-06T21:54:07.27836Z	True	False
2026-04-06	Kansas City Royals	Cleveland Guardians	9.5	0.28	2026-04-06T21:38:06.081348Z	True	False
2026-04-06	Kansas City Royals	Cleveland Guardians	10.5	0.23	2026-04-06T16:59:07.294342Z	True	False
2026-04-06	Kansas City Royals	Cleveland Guardians	11.5	0.16	2026-04-06T21:50:59.868576Z	True	False
2026-04-06	Los Angeles Dodgers	Toronto Blue Jays	2.5	0.97	2026-04-06T22:42:54.644582Z	True	False
2026-04-06	Los Angeles Dodgers	Toronto Blue Jays	3.5	0.93	2026-04-06T22:47:36.446059Z	True	False
2026-04-06	Los Angeles Dodgers	Toronto Blue Jays	4.5	0.89	2026-04-06T22:54:21.822036Z	True	False
2026-04-06	Los Angeles Dodgers	Toronto Blue Jays	5.5	0.8	2026-04-06T22:58:58.613754Z	True	False
2026-04-06	Los Angeles Dodgers	Toronto Blue Jays	6.5	0.74	2026-04-06T22:58:21.726444Z	True	False
2026-04-06	Los Angeles Dodgers	Toronto Blue Jays	7.5	0.64	2026-04-06T22:57:16.459707Z	True	False
2026-04-06	Los Angeles Dodgers	Toronto Blue Jays	8.5	0.56	2026-04-06T23:01:13.772946Z	True	False
2026-04-06	Los Angeles Dodgers	Toronto Blue Jays	9.5	0.44	2026-04-06T23:00:42.8821Z	True	False
2026-04-06	Los Angeles Dodgers	Toronto Blue Jays	10.5	0.35	2026-04-06T23:00:20.837549Z	True	False
2026-04-06	Los Angeles Dodgers	Toronto Blue Jays	11.5	0.28	2026-04-06T22:58:37.32382Z	True	False
2026-04-06	Los Angeles Dodgers	Toronto Blue Jays	12.5	0.22	2026-04-06T22:57:32.405066Z	True	False
2026-04-06	Los Angeles Dodgers	Toronto Blue Jays	13.5			False	False
2026-04-06	Los Angeles Dodgers	Toronto Blue Jays	14.5			False	False
2026-04-06	Los Angeles Dodgers	Toronto Blue Jays	15.5			False	False
2026-04-06	Los Angeles Dodgers	Toronto Blue Jays	16.5			False	False
2026-04-06	Milwaukee Brewers	Boston Red Sox	2.5	0.96	2026-04-06T22:39:00.257054Z	True	False
2026-04-06	Milwaukee Brewers	Boston Red Sox	3.5	0.89	2026-04-06T22:23:43.874879Z	True	False
2026-04-06	Milwaukee Brewers	Boston Red Sox	4.5	0.84	2026-04-06T22:28:45.176152Z	True	False
2026-04-06	Milwaukee Brewers	Boston Red Sox	5.5	0.75	2026-04-06T22:34:05.199469Z	True	False
2026-04-06	Milwaukee Brewers	Boston Red Sox	6.5	0.67	2026-04-06T22:34:13.89636Z	True	False
2026-04-06	Milwaukee Brewers	Boston Red Sox	7.5	0.55	2026-04-06T22:37:06.076576Z	True	False
2026-04-06	Milwaukee Brewers	Boston Red Sox	8.5	0.48	2026-04-06T22:39:39.453121Z	True	False
2026-04-06	Milwaukee Brewers	Boston Red Sox	9.5	0.35	2026-04-06T22:31:43.855923Z	True	False
2026-04-06	Milwaukee Brewers	Boston Red Sox	10.5	0.29	2026-04-06T21:13:11.73061Z	True	False
2026-04-06	Milwaukee Brewers	Boston Red Sox	11.5			False	False
2026-04-06	Milwaukee Brewers	Boston Red Sox	12.5	0.18	2026-04-06T22:16:15.4868Z	True	False
2026-04-06	Milwaukee Brewers	Boston Red Sox	13.5			False	False
2026-04-06	Milwaukee Brewers	Boston Red Sox	14.5			False	False
2026-04-06	Milwaukee Brewers	Boston Red Sox	15.5			False	False
2026-04-06	Milwaukee Brewers	Boston Red Sox	16.5			False	False
2026-04-06	Philadelphia Phillies	San Francisco Giants	2.5	0.96	2026-04-07T01:10:08.57904Z	True	False
2026-04-06	Philadelphia Phillies	San Francisco Giants	3.5	0.87	2026-04-07T01:28:27.020926Z	True	False
2026-04-06	Philadelphia Phillies	San Francisco Giants	4.5	0.86	2026-04-07T01:33:28.699162Z	True	False
2026-04-06	Philadelphia Phillies	San Francisco Giants	5.5	0.74	2026-04-07T00:39:29.680718Z	True	False
2026-04-06	Philadelphia Phillies	San Francisco Giants	6.5	0.66	2026-04-07T00:45:05.949679Z	True	False
2026-04-06	Philadelphia Phillies	San Francisco Giants	7.5	0.56	2026-04-07T01:34:39.485173Z	True	False
2026-04-06	Philadelphia Phillies	San Francisco Giants	8.5	0.48	2026-04-07T01:39:54.401966Z	True	False
2026-04-06	Philadelphia Phillies	San Francisco Giants	9.5	0.35	2026-04-06T21:13:13.713502Z	True	False
2026-04-06	Philadelphia Phillies	San Francisco Giants	10.5	0.3	2026-04-07T01:29:33.804857Z	True	False
2026-04-06	Philadelphia Phillies	San Francisco Giants	11.5	0.23	2026-04-06T19:39:34.428369Z	True	False
2026-04-06	Philadelphia Phillies	San Francisco Giants	12.5	0.16	2026-04-07T01:23:35.165261Z	True	False
2026-04-06	San Diego Padres	Pittsburgh Pirates	2.5	0.96	2026-04-06T22:15:37.116658Z	True	False
2026-04-06	San Diego Padres	Pittsburgh Pirates	3.5	0.91	2026-04-06T21:32:40.405392Z	True	False
2026-04-06	San Diego Padres	Pittsburgh Pirates	4.5	0.86	2026-04-06T22:23:46.032934Z	True	False
2026-04-06	San Diego Padres	Pittsburgh Pirates	5.5	0.77	2026-04-06T22:28:42.11521Z	True	False
2026-04-06	San Diego Padres	Pittsburgh Pirates	6.5	0.69	2026-04-06T22:32:48.91661Z	True	False
2026-04-06	San Diego Padres	Pittsburgh Pirates	7.5	0.59	2026-04-06T22:32:20.665027Z	True	False
2026-04-06	San Diego Padres	Pittsburgh Pirates	8.5	0.51	2026-04-06T22:34:56.097771Z	True	False
2026-04-06	San Diego Padres	Pittsburgh Pirates	9.5	0.39	2026-04-06T22:30:24.42581Z	True	False
2026-04-06	San Diego Padres	Pittsburgh Pirates	10.5	0.33	2026-04-06T22:21:17.481176Z	True	False
2026-04-06	San Diego Padres	Pittsburgh Pirates	11.5	0.25	2026-04-06T17:01:05.328608Z	True	False
2026-04-06	San Diego Padres	Pittsburgh Pirates	12.5	0.19	2026-04-06T17:48:44.790567Z	True	False
2026-04-06	Seattle Mariners	Texas Rangers	1.5	0.97	2026-04-06T22:22:29.459656Z	True	False
2026-04-06	Seattle Mariners	Texas Rangers	2.5	0.95	2026-04-06T21:11:00.952212Z	True	False
2026-04-06	Seattle Mariners	Texas Rangers	3.5	0.83	2026-04-06T19:01:00.256302Z	True	False
2026-04-06	Seattle Mariners	Texas Rangers	4.5	0.82	2026-04-06T22:47:47.199573Z	True	False
2026-04-06	Seattle Mariners	Texas Rangers	5.5	0.73	2026-04-06T23:47:14.166546Z	True	False
2026-04-06	Seattle Mariners	Texas Rangers	6.5	0.64	2026-04-06T23:46:22.626116Z	True	False
2026-04-06	Seattle Mariners	Texas Rangers	7.5	0.54	2026-04-06T23:59:52.90225Z	True	False
2026-04-06	Seattle Mariners	Texas Rangers	8.5	0.43	2026-04-06T23:57:09.727318Z	True	False
2026-04-06	Seattle Mariners	Texas Rangers	9.5	0.35	2026-04-06T23:55:12.675476Z	True	False
2026-04-06	Seattle Mariners	Texas Rangers	10.5	0.27	2026-04-06T21:02:24.363105Z	True	False
2026-04-06	Seattle Mariners	Texas Rangers	11.5	0.2	2026-04-06T22:00:27.040072Z	True	False
2026-04-06	St. Louis Cardinals	Washington Nationals	2.5	0.96	2026-04-06T22:39:11.875682Z	True	False
2026-04-06	St. Louis Cardinals	Washington Nationals	3.5	0.88	2026-04-06T19:47:44.163502Z	True	False
2026-04-06	St. Louis Cardinals	Washington Nationals	4.5	0.83	2026-04-06T20:45:15.734092Z	True	False
2026-04-06	St. Louis Cardinals	Washington Nationals	5.5	0.75	2026-04-06T22:35:44.562154Z	True	False
2026-04-06	St. Louis Cardinals	Washington Nationals	6.5	0.66	2026-04-06T21:45:09.378675Z	True	False
2026-04-06	St. Louis Cardinals	Washington Nationals	7.5	0.56	2026-04-06T22:38:32.762427Z	True	False
2026-04-06	St. Louis Cardinals	Washington Nationals	8.5	0.48	2026-04-06T22:39:44.860661Z	True	False
2026-04-06	St. Louis Cardinals	Washington Nationals	9.5	0.37	2026-04-06T22:15:36.217022Z	True	False
2026-04-06	St. Louis Cardinals	Washington Nationals	10.5	0.3	2026-04-06T20:47:40.722351Z	True	False
2026-04-06	St. Louis Cardinals	Washington Nationals	11.5	0.24	2026-04-06T22:33:23.078609Z	True	False
2026-04-06	St. Louis Cardinals	Washington Nationals	12.5	0.17	2026-04-06T21:06:42.485921Z	True	False
2026-04-06	St. Louis Cardinals	Washington Nationals	13.5			False	False
2026-04-06	St. Louis Cardinals	Washington Nationals	14.5			False	False
2026-04-06	St. Louis Cardinals	Washington Nationals	15.5			False	False
2026-04-06	St. Louis Cardinals	Washington Nationals	16.5			False	False
2026-04-07	Arizona Diamondbacks	New York Mets	1.5	0.96	2026-04-07T19:59:21.186667Z	True	False
2026-04-07	Arizona Diamondbacks	New York Mets	2.5	0.94	2026-04-07T19:26:32.856051Z	True	False
2026-04-07	Arizona Diamondbacks	New York Mets	3.5	0.84	2026-04-07T17:22:23.318592Z	True	False
2026-04-07	Arizona Diamondbacks	New York Mets	4.5	0.78	2026-04-07T19:18:21.926423Z	True	False
2026-04-07	Arizona Diamondbacks	New York Mets	5.5	0.65	2026-04-07T19:59:46.485245Z	True	False
2026-04-07	Arizona Diamondbacks	New York Mets	6.5	0.57	2026-04-07T20:04:41.185301Z	True	False
2026-04-07	Arizona Diamondbacks	New York Mets	7.5	0.45	2026-04-07T20:04:53.029991Z	True	False
2026-04-07	Arizona Diamondbacks	New York Mets	8.5	0.36	2026-04-07T19:59:06.330086Z	True	False
2026-04-07	Arizona Diamondbacks	New York Mets	9.5	0.28	2026-04-07T20:01:32.395921Z	True	False
2026-04-07	Arizona Diamondbacks	New York Mets	10.5	0.2	2026-04-07T19:58:19.471047Z	True	False
2026-04-07	Arizona Diamondbacks	New York Mets	11.5	0.14	2026-04-07T14:40:46.188442Z	True	False
2026-04-07	Athletics	New York Yankees	2.5	0.96	2026-04-07T19:26:31.463704Z	True	False
2026-04-07	Athletics	New York Yankees	3.5	0.91	2026-04-07T20:46:20.101624Z	True	False
2026-04-07	Athletics	New York Yankees	4.5	0.85	2026-04-07T17:25:54.242088Z	True	False
2026-04-07	Athletics	New York Yankees	5.5	0.76	2026-04-07T22:14:54.610201Z	True	False
2026-04-07	Athletics	New York Yankees	6.5	0.66	2026-04-07T22:57:56.576981Z	True	False
2026-04-07	Athletics	New York Yankees	7.5	0.55	2026-04-07T22:59:47.602071Z	True	False
2026-04-07	Athletics	New York Yankees	8.5	0.47	2026-04-07T22:58:23.851306Z	True	False
2026-04-07	Athletics	New York Yankees	9.5	0.37	2026-04-07T22:46:45.52561Z	True	False
2026-04-07	Athletics	New York Yankees	10.5	0.3	2026-04-07T22:38:16.73546Z	True	False
2026-04-07	Athletics	New York Yankees	11.5	0.24	2026-04-07T22:06:08.966002Z	True	False
2026-04-07	Athletics	New York Yankees	12.5	0.18	2026-04-07T22:06:01.006474Z	True	False
2026-04-07	Atlanta Braves	Los Angeles Angels	2.5	0.96	2026-04-07T22:09:32.590749Z	True	False
2026-04-07	Atlanta Braves	Los Angeles Angels	3.5	0.92	2026-04-07T21:24:23.9705Z	True	False
2026-04-07	Atlanta Braves	Los Angeles Angels	4.5	0.88	2026-04-08T00:47:18.65131Z	True	False
2026-04-07	Atlanta Braves	Los Angeles Angels	5.5	0.79	2026-04-08T01:26:05.211893Z	True	False
2026-04-07	Atlanta Braves	Los Angeles Angels	6.5	0.72	2026-04-08T01:31:49.552237Z	True	False
2026-04-07	Atlanta Braves	Los Angeles Angels	7.5	0.61	2026-04-08T01:31:57.846088Z	True	False
2026-04-07	Atlanta Braves	Los Angeles Angels	8.5	0.53	2026-04-08T01:32:40.457905Z	True	False
2026-04-07	Atlanta Braves	Los Angeles Angels	9.5	0.42	2026-04-08T01:17:55.992888Z	True	False
2026-04-07	Atlanta Braves	Los Angeles Angels	10.5	0.33	2026-04-08T01:30:00.953166Z	True	False
2026-04-07	Atlanta Braves	Los Angeles Angels	11.5	0.25	2026-04-08T01:20:46.391526Z	True	False
2026-04-07	Atlanta Braves	Los Angeles Angels	12.5	0.23	2026-04-08T01:31:31.911896Z	True	False
2026-04-07	Atlanta Braves	Los Angeles Angels	13.5			False	False
2026-04-07	Baltimore Orioles	Chicago White Sox	1.5	0.97	2026-04-07T18:42:42.143602Z	True	False
2026-04-07	Baltimore Orioles	Chicago White Sox	2.5	0.93	2026-04-07T18:43:41.81693Z	True	False
2026-04-07	Baltimore Orioles	Chicago White Sox	3.5	0.84	2026-04-07T18:55:55.315765Z	True	False
2026-04-07	Baltimore Orioles	Chicago White Sox	4.5	0.76	2026-04-07T18:56:03.366734Z	True	False
2026-04-07	Baltimore Orioles	Chicago White Sox	5.5	0.62	2026-04-07T19:03:06.70255Z	True	False
2026-04-07	Baltimore Orioles	Chicago White Sox	6.5	0.52	2026-04-07T19:04:13.078236Z	True	False
2026-04-07	Baltimore Orioles	Chicago White Sox	7.5	0.4	2026-04-07T19:04:05.575655Z	True	False
2026-04-07	Baltimore Orioles	Chicago White Sox	8.5	0.34	2026-04-07T19:00:33.314057Z	True	False
2026-04-07	Baltimore Orioles	Chicago White Sox	9.5	0.22	2026-04-07T19:04:34.572449Z	True	False
2026-04-07	Baltimore Orioles	Chicago White Sox	10.5	0.17	2026-04-07T18:56:27.757002Z	True	False
2026-04-07	Baltimore Orioles	Chicago White Sox	11.5	0.11	2026-04-07T18:08:35.732891Z	True	False
2026-04-07	Chicago Cubs	Tampa Bay Rays	1.5	0.99	2026-04-07T22:12:44.251581Z	True	False
2026-04-07	Chicago Cubs	Tampa Bay Rays	2.5	0.96	2026-04-07T21:54:34.805968Z	True	False
2026-04-07	Chicago Cubs	Tampa Bay Rays	3.5	0.91	2026-04-07T22:17:38.991821Z	True	False
2026-04-07	Chicago Cubs	Tampa Bay Rays	4.5	0.86	2026-04-07T22:20:50.208955Z	True	False
2026-04-07	Chicago Cubs	Tampa Bay Rays	5.5	0.76	2026-04-07T22:33:41.355033Z	True	False
2026-04-07	Chicago Cubs	Tampa Bay Rays	6.5	0.7	2026-04-07T22:22:42.159573Z	True	False
2026-04-07	Chicago Cubs	Tampa Bay Rays	7.5	0.57	2026-04-07T22:33:04.487785Z	True	False
2026-04-07	Chicago Cubs	Tampa Bay Rays	8.5	0.5	2026-04-07T22:34:35.929411Z	True	False
2026-04-07	Chicago Cubs	Tampa Bay Rays	9.5	0.39	2026-04-07T22:34:36.838125Z	True	False
2026-04-07	Chicago Cubs	Tampa Bay Rays	10.5	0.32	2026-04-07T22:27:50.953623Z	True	False
2026-04-07	Chicago Cubs	Tampa Bay Rays	11.5	0.22	2026-04-07T22:16:02.792968Z	True	False
2026-04-07	Cincinnati Reds	Miami Marlins	1.5	0.97	2026-04-07T21:29:10.336576Z	True	False
2026-04-07	Cincinnati Reds	Miami Marlins	2.5	0.95	2026-04-07T21:39:39.918374Z	True	False
2026-04-07	Cincinnati Reds	Miami Marlins	3.5	0.86	2026-04-07T22:17:05.487358Z	True	False
2026-04-07	Cincinnati Reds	Miami Marlins	4.5	0.8	2026-04-07T22:25:16.126422Z	True	False
2026-04-07	Cincinnati Reds	Miami Marlins	5.5	0.67	2026-04-07T22:26:55.711431Z	True	False
2026-04-07	Cincinnati Reds	Miami Marlins	6.5	0.59	2026-04-07T22:24:29.73462Z	True	False
2026-04-07	Cincinnati Reds	Miami Marlins	7.5	0.45	2026-04-07T22:34:58.78068Z	True	False
2026-04-07	Cincinnati Reds	Miami Marlins	8.5	0.37	2026-04-07T22:25:32.203996Z	True	False
2026-04-07	Cincinnati Reds	Miami Marlins	9.5	0.27	2026-04-07T22:14:00.705472Z	True	False
2026-04-07	Cincinnati Reds	Miami Marlins	10.5	0.21	2026-04-07T11:42:36.122794Z	True	False
2026-04-07	Cincinnati Reds	Miami Marlins	11.5	0.16	2026-04-07T22:01:33.905131Z	True	False
2026-04-07	Detroit Tigers	Minnesota Twins	1.5	0.95	2026-04-07T16:48:10.112197Z	True	False
2026-04-07	Detroit Tigers	Minnesota Twins	2.5	0.83	2026-04-07T23:15:09.733508Z	True	False
2026-04-07	Detroit Tigers	Minnesota Twins	3.5	0.83	2026-04-07T23:31:26.452434Z	True	False
2026-04-07	Detroit Tigers	Minnesota Twins	4.5	0.75	2026-04-07T23:12:47.881057Z	True	False
2026-04-07	Detroit Tigers	Minnesota Twins	5.5	0.61	2026-04-07T23:28:40.990312Z	True	False
2026-04-07	Detroit Tigers	Minnesota Twins	6.5	0.52	2026-04-07T23:33:26.467602Z	True	False
2026-04-07	Detroit Tigers	Minnesota Twins	7.5	0.39	2026-04-07T23:33:10.660367Z	True	False
2026-04-07	Detroit Tigers	Minnesota Twins	8.5	0.32	2026-04-07T23:20:44.964197Z	True	False
2026-04-07	Detroit Tigers	Minnesota Twins	9.5	0.22	2026-04-07T22:15:36.280787Z	True	False
2026-04-07	Detroit Tigers	Minnesota Twins	10.5	0.17	2026-04-07T18:06:05.427707Z	True	False
2026-04-07	Detroit Tigers	Minnesota Twins	11.5	0.13	2026-04-07T20:14:44.394297Z	True	False
2026-04-07	Houston Astros	Colorado Rockies	4.5	0.95	2026-04-08T00:23:49.986054Z	True	False
2026-04-07	Houston Astros	Colorado Rockies	5.5	0.88	2026-04-07T21:36:56.801369Z	True	False
2026-04-07	Houston Astros	Colorado Rockies	6.5	0.83	2026-04-08T00:24:19.267211Z	True	False
2026-04-07	Houston Astros	Colorado Rockies	7.5	0.76	2026-04-07T23:42:40.780094Z	True	False
2026-04-07	Houston Astros	Colorado Rockies	8.5	0.7	2026-04-08T00:04:09.113099Z	True	False
2026-04-07	Houston Astros	Colorado Rockies	9.5	0.62	2026-04-08T00:34:11.422485Z	True	False
2026-04-07	Houston Astros	Colorado Rockies	10.5	0.54	2026-04-08T00:34:43.151379Z	True	False
2026-04-07	Houston Astros	Colorado Rockies	11.5	0.44	2026-04-08T00:32:55.516267Z	True	False
2026-04-07	Houston Astros	Colorado Rockies	12.5	0.38	2026-04-08T00:30:50.424821Z	True	False
2026-04-07	Houston Astros	Colorado Rockies	13.5	0.3	2026-04-07T23:34:03.983061Z	True	False
2026-04-07	Houston Astros	Colorado Rockies	14.5	0.23	2026-04-08T00:03:06.675924Z	True	False
2026-04-07	Kansas City Royals	Cleveland Guardians	1.5	0.96	2026-04-07T16:51:06.564987Z	True	False
2026-04-07	Kansas City Royals	Cleveland Guardians	2.5	0.91	2026-04-07T17:00:07.776302Z	True	False
2026-04-07	Kansas City Royals	Cleveland Guardians	3.5	0.79	2026-04-07T17:01:40.648912Z	True	False
2026-04-07	Kansas City Royals	Cleveland Guardians	4.5	0.72	2026-04-07T17:02:52.726657Z	True	False
2026-04-07	Kansas City Royals	Cleveland Guardians	5.5	0.56	2026-04-07T17:04:46.261541Z	True	False
2026-04-07	Kansas City Royals	Cleveland Guardians	6.5	0.46	2026-04-07T17:04:56.137187Z	True	False
2026-04-07	Kansas City Royals	Cleveland Guardians	7.5	0.34	2026-04-07T17:04:54.957322Z	True	False
2026-04-07	Kansas City Royals	Cleveland Guardians	8.5	0.29	2026-04-07T17:03:10.002915Z	True	False
2026-04-07	Kansas City Royals	Cleveland Guardians	9.5	0.2	2026-04-07T17:02:27.492706Z	True	False
2026-04-07	Kansas City Royals	Cleveland Guardians	10.5	0.14	2026-04-07T16:57:30.783409Z	True	False
2026-04-07	Kansas City Royals	Cleveland Guardians	11.5	0.1	2026-04-07T16:55:56.24127Z	True	False
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	1.5	0.97	2026-04-07T23:01:29.469758Z	True	False
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	2.5	0.96	2026-04-07T23:01:28.877403Z	True	False
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	3.5	0.93	2026-04-07T21:22:23.580934Z	True	False
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	4.5	0.82	2026-04-07T22:47:55.33098Z	True	False
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	5.5	0.71	2026-04-07T22:48:57.592834Z	True	False
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	6.5	0.62	2026-04-07T22:56:50.512714Z	True	False
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	7.5	0.49	2026-04-07T22:59:28.035976Z	True	False
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	8.5	0.4	2026-04-07T22:58:27.405589Z	True	False
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	9.5	0.31	2026-04-07T22:58:39.761306Z	True	False
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	10.5	0.24	2026-04-07T22:15:16.677109Z	True	False
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	11.5	0.18	2026-04-07T21:53:54.187531Z	True	False
2026-04-07	Milwaukee Brewers	Boston Red Sox	1.5	0.97	2026-04-07T18:36:17.917929Z	True	False
2026-04-07	Milwaukee Brewers	Boston Red Sox	2.5	0.91	2026-04-07T22:34:09.925882Z	True	False
2026-04-07	Milwaukee Brewers	Boston Red Sox	3.5	0.81	2026-04-07T22:39:06.081366Z	True	False
2026-04-07	Milwaukee Brewers	Boston Red Sox	4.5	0.72	2026-04-07T22:38:26.132423Z	True	False
2026-04-07	Milwaukee Brewers	Boston Red Sox	5.5	0.56	2026-04-07T22:39:36.117293Z	True	False
2026-04-07	Milwaukee Brewers	Boston Red Sox	6.5	0.46	2026-04-07T22:39:09.46202Z	True	False
2026-04-07	Milwaukee Brewers	Boston Red Sox	7.5	0.35	2026-04-07T22:38:30.298651Z	True	False
2026-04-07	Milwaukee Brewers	Boston Red Sox	8.5	0.28	2026-04-07T22:36:14.221895Z	True	False
2026-04-07	Milwaukee Brewers	Boston Red Sox	9.5	0.21	2026-04-07T22:24:50.866393Z	True	False
2026-04-07	Milwaukee Brewers	Boston Red Sox	10.5	0.19	2026-04-07T21:33:50.260603Z	True	False
2026-04-07	Milwaukee Brewers	Boston Red Sox	11.5	0.1	2026-04-07T22:36:51.433168Z	True	False
2026-04-07	Philadelphia Phillies	San Francisco Giants	1.5	0.98	2026-04-07T23:58:25.236771Z	True	False
2026-04-07	Philadelphia Phillies	San Francisco Giants	2.5	0.95	2026-04-07T21:26:57.495835Z	True	False
2026-04-07	Philadelphia Phillies	San Francisco Giants	3.5	0.85	2026-04-08T01:22:17.698814Z	True	False
2026-04-07	Philadelphia Phillies	San Francisco Giants	4.5	0.78	2026-04-08T01:31:13.526026Z	True	False
2026-04-07	Philadelphia Phillies	San Francisco Giants	5.5	0.67	2026-04-08T01:31:06.930734Z	True	False
2026-04-07	Philadelphia Phillies	San Francisco Giants	6.5	0.59	2026-04-08T01:31:04.530752Z	True	False
2026-04-07	Philadelphia Phillies	San Francisco Giants	7.5	0.47	2026-04-08T01:39:08.037182Z	True	False
